full_address,lat,lon
429 WOODLANDS ST 41,1.4265974,103.7725926
429A YISHUN AVE 11,1.4220918,103.8495691
429B YISHUN AVE 11,1.4217127,103.8492373
42A SIMS DR,1.316605,103.8759617
43 BEDOK STH RD,1.3215614,103.9416343
43 BENDEMEER RD,1.321074,103.8658199
43 CAMBRIDGE RD,1.3154575,103.8493658
43 CHAI CHEE ST,1.3283802,103.9255
43 CIRCUIT RD,1.326507,103.885514
43 HOLLAND DR,1.3071086,103.7932361
43 JLN BAHAGIA,1.3271716,103.8571913
43 JLN TIGA,1.3081302,103.8847179
43 LENGKOK BAHRU,1.2870413,103.8108943
43 LOR 5 TOA PAYOH,1.3356688,103.8544609
43 MARINE CRES,1.3054477,103.9130396
43 MOH GUAN TER,1.2847416,103.8310535
43 SIMS DR,1.3172458,103.8765828
43 STIRLING RD,1.2980836,103.8025153
43 TEBAN GDNS RD,1.3211588,103.7414522
43 TELOK BLANGAH RISE,1.270435,103.8232283
430 ANG MO KIO AVE 3,1.3689993,103.8525585
430 BT PANJANG RING RD,1.3867807,103.7704198
430 CHOA CHU KANG AVE 4,1.3841786,103.7410517
430 CLEMENTI AVE 3,1.3133528,103.7628152
430 HOUGANG AVE 6,1.3754441,103.8931708
430 JURONG WEST AVE 1,1.3519304,103.725707
430 TAMPINES ST 41,1.3586475,103.9497416
430A FERNVALE LINK,1.3939062,103.8784692
430A YISHUN AVE 11,1.4211079,103.8486545
430B FERNVALE LINK,1.3939628,103.8787318
430B YISHUN AVE 11,1.4211628,103.8485871
430C FERNVALE LINK,1.3944432,103.8788389
430D FERNVALE LINK,1.3948433,103.8780388
431 ANG MO KIO AVE 10,1.3682646,103.8529208
431 BT PANJANG RING RD,1.3861931,103.7706008
431 CHOA CHU KANG AVE 4,1.3839461,103.7414522
431 CLEMENTI AVE 3,1.313793,103.7626341
431 HOUGANG AVE 6,1.375648,103.893079
431 JURONG WEST AVE 1,1.3523811,103.7246177
431 TAMPINES ST 41,1.3595289,103.9507006
431A YISHUN AVE 1,1.4196498,103.8473294
431B YISHUN AVE 1,1.4201968,103.8475762
431C YISHUN AVE 1,1.4201968,103.8475762
431D YISHUN AVE 1,1.4201676,103.8471264
432 ANG MO KIO AVE 10,1.3683341,103.853555
432 BT PANJANG RING RD,1.3862814,103.7711667
432 CHOA CHU KANG AVE 4,1.3846223,103.7417917
432 CLEMENTI AVE 3,1.3140671,103.762702
432 HOUGANG AVE 6,1.3765986,103.8930575
432 JURONG WEST ST 42,1.3525323,103.7238032
432 TAMPINES ST 41,1.3588226,103.9504721
432A SENGKANG WEST WAY,1.394748,103.877108
432A YISHUN AVE 1,1.4195399,103.8470327
432B SENGKANG WEST WAY,1.3939569,103.877224
432B YISHUN AVE 1,1.4189716,103.8466502
432C YISHUN AVE 1,1.4196527,103.8475568
432D YISHUN AVE 1,1.4197998,103.8462373
433 ANG MO KIO AVE 10,1.3680358,103.8544609
433 BT PANJANG RING RD,1.3857682,103.7711667
433 CHOA CHU KANG AVE 4,1.3850437,103.7418143
433 CLEMENTI AVE 3,1.3140171,103.7618194
433 HOUGANG AVE 8,1.376247,103.8936691
433 JURONG WEST ST 42,1.3527573,103.7228982
433 TAMPINES ST 43,1.3590631,103.9510862
433 YISHUN AVE 6,1.4210047,103.8473951
433A SENGKANG WEST WAY,1.3949334,103.8774685
433B SENGKANG WEST WAY,1.3942122,103.8776645
434 ANG MO KIO AVE 10,1.3679694,103.8532832
434 BT PANJANG RING RD,1.38546,103.7706008
434 CHOA CHU KANG AVE 4,1.3845337,103.7412712
434 CLEMENTI AVE 3,1.3146042,103.7615478
434 HOUGANG AVE 8,1.3765194,103.8940543
434 JURONG WEST ST 42,1.3523926,103.7226267
434 TAMPINES ST 43,1.3592614,103.9516074
434A FERNVALE RD,1.394363,103.8761814
434B FERNVALE RD,1.3947239,103.8765665
435 ANG MO KIO AVE 10,1.3677443,103.8541891
435 BT PANJANG RING RD,1.3859742,103.7704198
435 CHOA CHU KANG AVE 4,1.3851398,103.7410676
435 CLEMENTI AVE 3,1.3145991,103.7624531
435 HOUGANG AVE 8,1.3775852,103.8934653
435 JURONG WEST ST 42,1.352167,103.7236222
435 TAMPINES ST 43,1.3597857,103.9510842
435 YISHUN AVE 6,1.4214438,103.8475762
435A FERNVALE RD,1.3934424,103.8761325
435B FERNVALE RD,1.393283,103.876665
435C FERNVALE RD,1.393486,103.876906
436 ANG MO KIO AVE 10,1.3673797,103.8539173
436 CHOA CHU KANG AVE 4,1.3846239,103.7404363
436 FAJAR RD,1.3822549,103.7702161
436 HOUGANG AVE 8,1.3772353,103.8936173
436 JURONG WEST AVE 1,1.3520927,103.7229014
436 TAMPINES ST 43,1.3596274,103.9516074
436 WOODLANDS ST 41,1.4265852,103.7745844
436A FERNVALE RD,1.3931682,103.8765685
436B FERNVALE RD,1.3928182,103.8765665
436C FERNVALE RD,1.392317,103.876947
436D FERNVALE RD,1.3920867,103.8766114
437 ANG MO KIO AVE 10,1.3672748,103.8530567
437 CHOA CHU KANG AVE 4,1.3841613,103.7405957
437 FAJAR RD,1.382314,103.7695145
437 HOUGANG AVE 8,1.377192,103.893309
437 JURONG WEST AVE 1,1.3518704,103.7238065
437 TAMPINES ST 43,1.3599935,103.9516074
437 WOODLANDS ST 41,1.4269516,103.7746749
437 YISHUN AVE 6,1.4216773,103.8469065
438 ANG MO KIO AVE 10,1.3670139,103.8538267
438 CHOA CHU KANG AVE 4,1.384161,103.739702
438 FAJAR RD,1.3828973,103.7700576
438 HOUGANG AVE 8,1.378031,103.89314
438 JURONG WEST AVE 1,1.3513848,103.7236936
438 TAMPINES ST 43,1.360344,103.951487
438 YISHUN AVE 11,1.4217454,103.8462174
438A SENGKANG WEST AVE,1.392754,103.877419
438B SENGKANG WEST AVE,1.39278,103.877718
439 ANG MO KIO AVE 10,1.3663578,103.8532832
439 CHOA CHU KANG AVE 4,1.383794,103.739853
439 FAJAR RD,1.3830599,103.7704424
439 HOUGANG AVE 8,1.3786803,103.8934239
439 JURONG WEST AVE 1,1.3516515,103.7231729
439 TAMPINES ST 43,1.3603892,103.9510946
439 YISHUN AVE 11,1.4221089,103.846761
439A SENGKANG WEST AVE,1.3917856,103.8776538
439B SENGKANG WEST AVE,1.3920568,103.8782654
439C SENGKANG WEST AVE,1.3922478,103.8786353
43A SIMS DR,1.3168065,103.8765692
44 BEDOK STH RD,1.3211225,103.9416348
44 BENDEMEER RD,1.3222207,103.866576
44 CHAI CHEE ST,1.3290909,103.9257561
44 CIRCUIT RD,1.326704,103.8862615
44 JLN BAHAGIA,1.327578,103.8575416
44 LENGKOK BAHRU,1.286884,103.811577
44 LOR 5 TOA PAYOH,1.336495,103.8539853
44 MARINE CRES,1.3046796,103.9130849
44 MOH GUAN TER,1.2844972,103.8310726
44 OWEN RD,1.3155668,103.8503844
44 SIMS DR,1.3163667,103.8772052
44 STIRLING RD,1.2978169,103.8026095
44 TEBAN GDNS RD,1.3208104,103.7415654
44 TELOK BLANGAH DR,1.2714028,103.8106225
440 ANG MO KIO AVE 10,1.3664995,103.8540985
440 CHOA CHU KANG AVE 4,1.383778,103.739234
440 FAJAR RD,1.3835391,103.7699897
440 HOUGANG AVE 8,1.379157,103.893518
440 JURONG WEST AVE 1,1.3512991,103.7227207
440 PASIR RIS DR 4,1.3695853,103.9578174
440 TAMPINES ST 43,1.3607989,103.9516074
440 YISHUN AVE 11,1.422404,103.8464892
440A FERNVALE LINK,1.3933103,103.8787409
440B CLEMENTI AVE 3,1.3161638,103.7640373
440B FERNVALE LINK,1.3935128,103.8781745
440C CLEMENTI AVE 3,1.3161638,103.7640373
440C FERNVALE LINK,1.3925706,103.8781754
441 ANG MO KIO AVE 10,1.36606,103.8540985
441 CHOA CHU KANG AVE 4,1.3832415,103.7397099
441 FAJAR RD,1.3834078,103.7705103
441 HOUGANG AVE 8,1.378472,103.893953
441 JURONG WEST AVE 1,1.351382,103.7205419
441 SIN MING AVE,1.3590502,103.8314949
441A CLEMENTI AVE 3,1.3148376,103.7646326
441A FERNVALE RD,1.3912255,103.8751425
441B CLEMENTI AVE 3,1.314864,103.764058
441B FERNVALE RD,1.3911033,103.8748224
441C FERNVALE RD,1.392071,103.874883
441D FERNVALE RD,1.3922388,103.8754529
442 ANG MO KIO AVE 10,1.3656873,103.8551856
442 CHOA CHU KANG AVE 4,1.380963,103.7375602
442 CLEMENTI AVE 3,1.3140024,103.7644447
442 FAJAR RD,1.3821583,103.7710535
442 HOUGANG AVE 8,1.379287,103.893171
442 JURONG WEST AVE 1,1.351535,103.7195532
442 PASIR RIS DR 6,1.3690369,103.9576814
442 SIN MING AVE,1.3592836,103.8323361
442 YISHUN AVE 11,1.423363,103.845473
442B FAJAR RD,1.3817096,103.7713375
442C FAJAR RD,1.381497,103.7709292
442D FAJAR RD,1.3810669,103.7708612
443 ANG MO KIO AVE 10,1.3661952,103.8552926
443 CHOA CHU KANG AVE 4,1.3813317,103.7371982
443 HOUGANG AVE 8,1.3795202,103.8933519
443 JURONG WEST AVE 1,1.3518901,103.7203675
443 SIN MING AVE,1.3587003,103.8327266
443 TAMPINES ST 43,1.3588843,103.952023
443 YISHUN AVE 11,1.4236599,103.8449175
443A FAJAR RD,1.381492,103.7696542
443A FERNVALE RD,1.3911764,103.8742458
443B FAJAR RD,1.3812488,103.7693922
443B FERNVALE RD,1.3911195,103.8739073
443C FAJAR RD,1.380571,103.7698539
443C FERNVALE RD,1.391231,103.8735449
443D FAJAR RD,1.3805372,103.7704708
444 ANG MO KIO AVE 10,1.3666375,103.8555479
444 CHOA CHU KANG AVE 4,1.3816244,103.7372887
444 HOUGANG AVE 8,1.379503,103.893866
444 JURONG WEST AVE 1,1.352045,103.7193687
444 SIN MING AVE,1.3585944,103.832316
444 TAMPINES ST 42,1.3583112,103.9513355
445 ANG MO KIO AVE 10,1.3670033,103.8556385
445 CHOA CHU KANG AVE 4,1.3818294,103.736723
445 HOUGANG AVE 8,1.37914,103.8943029
445 JURONG WEST ST 42,1.3521109,103.7206357
445 SIN MING AVE,1.35872,103.8316342
445 TAMPINES ST 42,1.3581696,103.9505196
445 YISHUN AVE 11,1.4232081,103.844655
445A FERNVALE RD,1.392091,103.87442
445B FERNVALE RD,1.3923867,103.8740321
446 ANG MO KIO AVE 10,1.3678117,103.8551856
446 BRIGHT HILL DR,1.3580571,103.8322682
446 CHOA CHU KANG AVE 4,1.3808212,103.7367456
446 CLEMENTI AVE 3,1.3126088,103.7649879
446 HOUGANG AVE 8,1.378808,103.894272
446 JURONG WEST ST 42,1.3521905,103.7195497
446 PASIR RIS DR 6,1.3704673,103.9572734
446 TAMPINES ST 42,1.3579473,103.9509729
446 YISHUN AVE 11,1.4228305,103.8451231
446B JLN KAYU,1.391792,103.873344
446C JLN KAYU,1.39228,103.873566
447 ANG MO KIO AVE 10,1.3675144,103.8559103
447 BRIGHT HILL DR,1.3581817,103.8317403
447 BT PANJANG RING RD,1.3834013,103.7715967
447 CHOA CHU KANG AVE 4,1.3806151,103.7374923
447 HOUGANG AVE 10,1.3795068,103.89488
447 JURONG WEST ST 42,1.352581,103.7201438
447 PASIR RIS DR 6,1.3708277,103.957886
447 TAMPINES ST 42,1.357232,103.950506
447A JLN KAYU,1.3922492,103.8725797
447B JLN KAYU,1.392604,103.873258
448 ANG MO KIO AVE 10,1.3674385,103.8563633
448 BRIGHT HILL DR,1.3584275,103.8315436
448 BT PANJANG RING RD,1.3837066,103.7719217
448 CHOA CHU KANG AVE 4,1.3804524,103.7371077
448 HOUGANG AVE 10,1.3791327,103.895188
448 JURONG WEST ST 42,1.3527044,103.7193687
448 PASIR RIS DR 6,1.3706453,103.9581347
448 TAMPINES ST 42,1.3574349,103.9509729
448 YISHUN RING RD,1.422484,103.844908
448A SENGKANG WEST WAY,1.3931595,103.8731109
448B SENGKANG WEST WAY,1.393396,103.873174
449 ANG MO KIO AVE 10,1.3678807,103.8559103
449 BT PANJANG RING RD,1.3840852,103.7722894
449 CHOA CHU KANG AVE 4,1.3792109,103.7362931
449 CLEMENTI AVE 3,1.3134143,103.7648974
449 HOUGANG AVE 10,1.3788331,103.8951804
449 JURONG WEST ST 42,1.3523443,103.7182827
449 PASIR RIS DR 6,1.3708753,103.9583692
449 SIN MING AVE,1.3582663,103.8309322
449 TAMPINES ST 42,1.3570683,103.9510635
449 YISHUN RING RD,1.4227716,103.8442784
45 BENDEMEER RD,1.3227041,103.8662562
45 CHAI CHEE ST,1.3286803,103.924414
45 CIRCUIT RD,1.3264855,103.8860803
45 HOLLAND DR,1.3088129,103.7926702
45 JLN TIGA,1.3086411,103.8845402
45 KIM CHENG ST,1.2842961,103.8317651
45 LENGKOK BAHRU,1.2867393,103.8126149
45 LOR 5 TOA PAYOH,1.3358915,103.8539173
45 MARINE CRES,1.304537,103.9124505
45 SIMS DR,1.3174127,103.8783863
45 TEBAN GDNS RD,1.3200627,103.7410902
45 TELOK BLANGAH DR,1.2721392,103.8096268
450 ANG MO KIO AVE 10,1.3684689,103.8555479
450 BT PANJANG RING RD,1.3845695,103.7724115
450 CHOA CHU KANG AVE 4,1.3797257,103.7360215
450 CLEMENTI AVE 3,1.3135577,103.7654405
450 HOUGANG AVE 10,1.379302,103.895536
450 JURONG WEST ST 42,1.3521946,103.7175617
450 PASIR RIS DR 6,1.3711584,103.958044
450 SIN MING AVE,1.358416,103.8303888
450 TAMPINES ST 42,1.3574124,103.9516754
450 YISHUN RING RD,1.422128,103.844128
450A SENGKANG WEST WAY,1.394337,103.873502
450A TAMPINES ST 42,1.3583791,103.952242
450B SENGKANG WEST WAY,1.393948,103.873277
450C SENGKANG WEST WAY,1.3937529,103.873475
450C TAMPINES ST 42,1.3571346,103.952242
450D TAMPINES ST 42,1.3571308,103.9528766
450E TAMPINES ST 42,1.357569,103.9530579
450F TAMPINES ST 42,1.357934,103.9532392
450G TAMPINES ST 42,1.3583253,103.9528939
451 ANG MO KIO AVE 10,1.3688347,103.8556385
451 CHOA CHU KANG AVE 4,1.3802416,103.735569
451 FAJAR RD,1.3850837,103.7722305
451 HOUGANG AVE 10,1.378848,103.89593
451 JURONG WEST ST 42,1.351899,103.7187384
451 PASIR RIS DR 6,1.371524,103.9581347
451 SIN MING AVE,1.3586557,103.8300944
451 TAMPINES ST 42,1.3565382,103.9540551
451 YISHUN RING RD,1.4220824,103.8446537
451A SENGKANG WEST WAY,1.3944327,103.874039
451B SENGKANG WEST WAY,1.3945086,103.8746667
452 ANG MO KIO AVE 10,1.3688949,103.856313
452 CHOA CHU KANG AVE 4,1.3804043,103.7351183
452 FAJAR RD,1.385598,103.7720494
452 HOUGANG AVE 10,1.3786196,103.8963258
452 JURONG WEST ST 42,1.3516162,103.7186482
452 PASIR RIS DR 6,1.3714736,103.9573076
452 SIN MING AVE,1.3585108,103.8298227
452 TAMPINES ST 42,1.3568279,103.9545991
452 YISHUN RING RD,1.4220478,103.8447681
452A SENGKANG WEST WAY,1.3939285,103.8742267
452B SENGKANG WEST WAY,1.3941746,103.8742197
453 ANG MO KIO AVE 10,1.368633,103.8560114
453 CHOA CHU KANG AVE 4,1.3800987,103.7349354
453 FAJAR RD,1.3854541,103.7715967
453 HOUGANG AVE 10,1.378504,103.8958789
453 JURONG WEST ST 42,1.3513306,103.7172908
453 PASIR RIS DR 6,1.371844,103.957288
453 SIN MING AVE,1.3591695,103.8299133
453 TAMPINES ST 42,1.3570845,103.9538898
453 YISHUN ST 41,1.4198734,103.8456245
453A FERNVALE RD,1.3938878,103.875434
453B FERNVALE RD,1.3938878,103.875434
453C FERNVALE RD,1.393398,103.8748606
453D FERNVALE RD,1.3934239,103.8755991
454 CHOA CHU KANG AVE 4,1.3792943,103.7345734
454 CLEMENTI AVE 3,1.3122347,103.7664364
454 FAJAR RD,1.3846123,103.7713704
454 HOUGANG AVE 10,1.378183,103.8953949
454 JURONG WEST ST 42,1.3509625,103.7176526
454 PASIR RIS DR 6,1.3720372,103.958044
454 SIN MING AVE,1.3591653,103.8306379
454 TAMPINES ST 42,1.3573843,103.9549766
454 YISHUN ST 41,1.419757,103.8451524
455 CHOA CHU KANG AVE 4,1.3793639,103.7352069
455 CLEMENTI AVE 3,1.31216,103.766708
455 HOUGANG AVE 10,1.3774627,103.8955947
455 JURONG WEST ST 42,1.3511044,103.7184672
455 PASIR RIS DR 6,1.3717712,103.9583414
455 SEGAR RD,1.3873587,103.7709348
455 SIN MING AVE,1.3587801,103.8307511
455 TAMPINES ST 42,1.3573993,103.9538965
455 YISHUN ST 41,1.419979,103.844368
456 ANG MO KIO AVE 10,1.367206,103.8585374
456 CHOA CHU KANG AVE 4,1.3789422,103.7352296
456 CLEMENTI AVE 3,1.3119389,103.7669796
456 HOUGANG AVE 10,1.377167,103.8954289
456 JURONG WEST ST 41,1.3507292,103.7200056
456 PASIR RIS DR 4,1.3721056,103.9588599
456 SEGAR RD,1.3876302,103.7703867
456 TAMPINES ST 42,1.3576337,103.9545084
456 YISHUN ST 41,1.4202266,103.8443003
457 ANG MO KIO AVE 10,1.3657393,103.8588092
457 CHOA CHU KANG AVE 4,1.3788465,103.735931
457 CLEMENTI AVE 3,1.311791,103.7672512
457 HOUGANG AVE 10,1.377029,103.8961012
457 JURONG WEST ST 41,1.3507967,103.7210011
457 PASIR RIS DR 4,1.3719553,103.9594946
457 SEGAR RD,1.3880908,103.7710461
457 TAMPINES ST 42,1.3578605,103.9536588
457 YISHUN ST 41,1.420422,103.84555
458 ANG MO KIO AVE 10,1.3666504,103.8595793
458 CHOA CHU KANG AVE 4,1.3782589,103.736112
458 CLEMENTI AVE 3,1.3115735,103.766889
458 HOUGANG AVE 10,1.377729,103.896269
458 JURONG WEST ST 41,1.3502891,103.720096
458 PASIR RIS DR 4,1.3714416,103.9596759
458 SEGAR RD,1.3880961,103.771144
458 TAMPINES ST 42,1.3579992,103.9545991
458 YISHUN AVE 11,1.4207919,103.8462175
459 ANG MO KIO AVE 10,1.367091,103.8593981
459 CHOA CHU KANG AVE 4,1.3782829,103.7351391
459 CLEMENTI AVE 3,1.3113525,103.7671606
459 JURONG WEST ST 41,1.3504309,103.7209106
459 PASIR RIS DR 4,1.37099,103.9597178
459 SEGAR RD,1.3877258,103.7717778
459 TAMPINES ST 42,1.3583684,103.9540551
459 YISHUN AVE 11,1.4210114,103.846308
46 BENDEMEER RD,1.3150672,103.8615294
46 CIRCUIT RD,1.3261917,103.8862615
46 HOLLAND DR,1.3088129,103.7926702
46 JLN BAHAGIA,1.3276901,103.8569212
46 JLN BT HO SWEE,1.2883461,103.8261998
46 LENGKOK BAHRU,1.28705,103.8126376
46 LOR 5 TOA PAYOH,1.3364835,103.8532816
46 MARINE CRES,1.305066,103.9126544
46 OWEN RD,1.3151984,103.8508373
46 SENG POH RD,1.2840748,103.8315462
46 STIRLING RD,1.2985207,103.8015895
46 TEBAN GDNS RD,1.3202017,103.7404874
46 TELOK BLANGAH DR,1.2717906,103.8098756
460 ANG MO KIO AVE 10,1.3663606,103.8590357
460 CHOA CHU KANG AVE 4,1.3778993,103.7349354
460 CLEMENTI AVE 3,1.3110612,103.766889
460 HOUGANG AVE 10,1.3732924,103.8946886
460 JURONG WEST ST 41,1.3499918,103.72082
460 PASIR RIS DR 4,1.371189,103.9591132
460 SEGAR RD,1.3873651,103.7721626
460 TAMPINES ST 42,1.3583631,103.9549617
461 ANG MO KIO AVE 10,1.3675797,103.8572692
461 CHOA CHU KANG AVE 4,1.3782503,103.7344602
461 CLEMENTI AVE 3,1.3111375,103.7663458
461 CRAWFORD LANE,1.3051244,103.8608051
461 HOUGANG AVE 10,1.3727063,103.8946886
461 JURONG WEST ST 41,1.3496255,103.7208199
461 PASIR RIS DR 4,1.3711546,103.9586786
461 SEGAR RD,1.3871652,103.7711477
461 TAMPINES ST 44,1.3588793,103.9543271
462 ANG MO KIO AVE 10,1.3669161,103.8579939
462 CHOA CHU KANG AVE 4,1.3776044,103.7352069
462 CLEMENTI AVE 3,1.31114,103.7658932
462 CRAWFORD LANE,1.3045349,103.8610712
462 HOUGANG AVE 10,1.3722679,103.8945073
462 JURONG WEST ST 41,1.3507151,103.7224491
462 TAMPINES ST 44,1.3589482,103.9550523
463 ANG MO KIO AVE 10,1.3669193,103.8574503
463 CHOA CHU KANG AVE 4,1.3772363,103.7354785
463 CRAWFORD LANE,1.3051502,103.8622436
463 HOUGANG AVE 10,1.372594,103.8950963
463 JURONG WEST ST 41,1.3505819,103.7232408
463 PASIR RIS ST 41,1.3726017,103.9579736
463 TAMPINES ST 44,1.3592438,103.9545991
463A SEMBAWANG DR,1.4553271,103.8142807
463B SEMBAWANG DR,1.4560176,103.8137696
463C SEMBAWANG DR,1.4561589,103.8144873
464 ANG MO KIO AVE 10,1.3667945,103.8568841
464 CHOA CHU KANG AVE 4,1.3768676,103.7358405
464 JURONG WEST ST 41,1.3503493,103.7223585
464 PASIR RIS ST 41,1.3726589,103.95818
464 TAMPINES ST 44,1.3597497,103.9551868
464 UPP SERANGOON RD,1.3721834,103.8964103
465 ANG MO KIO AVE 10,1.3662627,103.8569974
465 CHOA CHU KANG AVE 4,1.377377,103.7364741
465 JURONG WEST ST 41,1.3501976,103.7232635
465 PASIR RIS ST 41,1.3735308,103.9585616
465 SEGAR RD,1.38728,103.7727737
465 TAMPINES ST 44,1.3596093,103.9546897
465 UPP SERANGOON RD,1.3720352,103.8966821
466 ANG MO KIO AVE 10,1.365897,103.8569068
466 CRAWFORD LANE,1.3050779,103.8625893
466 HOUGANG AVE 8,1.3727656,103.8970446
466 JURONG WEST ST 41,1.3499814,103.72263
466 PASIR RIS ST 41,1.3734628,103.958452
466 SEGAR RD,1.3869107,103.7732263
466A SEMBAWANG DR,1.455266,103.8136111
466B SEMBAWANG DR,1.4551225,103.8130677
466C SEMBAWANG DR,1.4559308,103.8129772
466D SEMBAWANG DR,1.455854,103.8135205
467 ADMIRALTY DR,1.4524734,103.8145902
467 ANG MO KIO AVE 10,1.3654591,103.856635
467 HOUGANG AVE 8,1.3733728,103.8965689
467 JURONG WEST ST 41,1.3495424,103.7225394
467 NTH BRIDGE RD,1.305254,103.8628852
467 PASIR RIS DR 6,1.3735463,103.9567295
467 SEGAR RD,1.3870546,103.773679
467 TAMPINES ST 44,1.3599753,103.9546897
467A ADMIRALTY DR,1.4528196,103.8137313
467A FERNVALE LINK,1.3979206,103.8785776
467B ADMIRALTY DR,1.450923,103.813678
467B FERNVALE LINK,1.3980688,103.8779935
468 ANG MO KIO AVE 10,1.3648757,103.8561821
468 HOUGANG AVE 8,1.3737543,103.8970899
468 JURONG WEST ST 41,1.3486019,103.7204578
468 NTH BRIDGE RD,1.3053977,103.8632243
468 PASIR RIS DR 6,1.3739096,103.9567346
468 SEGAR RD,1.3875331,103.7733621
468 TAMPINES ST 44,1.360455,103.955078
468A ADMIRALTY DR,1.4506388,103.8138828
468A FERNVALE LINK,1.3973988,103.8783576
468B ADMIRALTY DR,1.4500624,103.8142044
468B FERNVALE LINK,1.3967296,103.8782427
468C ADMIRALTY DR,1.4502476,103.8148111
468C FERNVALE LINK,1.3967331,103.8776721
468D ADMIRALTY DR,1.4508551,103.8145167
469 ADMIRALTY DR,1.4487664,103.8139281
469 CHOA CHU KANG AVE 3,1.3779397,103.7374018
469 JURONG WEST ST 41,1.348524,103.7212723
469 PASIR RIS DR 6,1.3735613,103.9574548
469 SEGAR RD,1.3879371,103.7732263
469 TAMPINES ST 44,1.3603414,103.9546897
469A ADMIRALTY DR,1.4499075,103.81343
469A SENGKANG WEST WAY,1.3959613,103.8780162
469B ADMIRALTY DR,1.4484762,103.8133847
469B SENGKANG WEST WAY,1.3958543,103.8775179
469C SENGKANG WEST WAY,1.3961742,103.8774688
47 BENDEMEER RD,1.3233043,103.8666859
47 CIRCUIT RD,1.3259032,103.8855366
47 HOLLAND DR,1.3103499,103.7928202
47 JLN BAHAGIA,1.3275243,103.8570111
47 JLN TIGA,1.3088202,103.8849492
47 LENGKOK BAHRU,1.2871826,103.8117999
47 LOR 6 TOA PAYOH,1.3369237,103.8540048
47 MARINE CRES,1.3055618,103.9122693
47 MOH GUAN TER,1.2842849,103.8310639
47 STIRLING RD,1.2982987,103.8020423
47 TEBAN GDNS RD,1.3201163,103.7400046
47 TELOK BLANGAH DR,1.2721363,103.8101702
470 ANG MO KIO AVE 10,1.3641395,103.8568162
470 CHOA CHU KANG AVE 3,1.378253,103.7371077
470 JURONG WEST ST 41,1.3482314,103.7211817
470 PASIR RIS DR 6,1.3738156,103.9574212
470 SEGAR RD,1.3884504,103.7732263
470 SEMBAWANG DR,1.4516582,103.8152412
470 TAMPINES ST 44,1.3608544,103.9545991
470A FERNVALE LINK,1.3963872,103.8794633
470A UPP SERANGOON CRES,1.379178,103.9019715
470B FERNVALE LINK,1.3968475,103.8800434
470B UPP SERANGOON CRES,1.3790529,103.9010178
470C FERNVALE LINK,1.3963755,103.8792443
470C UPP SERANGOON CRES,1.3785293,103.9010319
471 ANG MO KIO AVE 10,1.3634808,103.8567256
471 CHOA CHU KANG AVE 3,1.3788395,103.7371077
471 JURONG WEST ST 41,1.348841,103.7205419
471 PASIR RIS DR 6,1.374292,103.957766
471 SEGAR RD,1.3883059,103.7728642
471 SEMBAWANG DR,1.4518762,103.8156035
471A FERNVALE ST,1.3959316,103.8805607
471A UPP SERANGOON CRES,1.3780582,103.9016342
471B FERNVALE ST,1.3965324,103.8805532
471B UPP SERANGOON CRES,1.3781143,103.9009254
471C FERNVALE ST,1.3959389,103.8817311
472 ANG MO KIO AVE 10,1.3631798,103.8580845
472 CHOA CHU KANG AVE 3,1.3790563,103.7376507
472 JURONG WEST ST 41,1.3482252,103.7222677
472 PASIR RIS DR 6,1.3741653,103.9573188
472 SEGAR RD,1.3879409,103.7725926
472 SEMBAWANG DR,1.4516525,103.8161469
472 TAMPINES ST 44,1.3598359,103.9535112
472A FERNVALE ST,1.3975268,103.8812361
472B FERNVALE ST,1.3976674,103.8812428
472C FERNVALE ST,1.3963814,103.881278
473 ANG MO KIO AVE 10,1.3630309,103.8568982
473 CHOA CHU KANG AVE 3,1.3794218,103.7378317
473 JURONG WEST ST 41,1.3486611,103.7229013
473 PASIR RIS DR 6,1.3745315,103.9573188
473 SEGAR RD,1.3883102,103.7721399
473 SEMBAWANG DR,1.4513566,103.8165091
473A FERNVALE ST,1.3982256,103.8806434
474 ANG MO KIO AVE 10,1.3628141,103.8579939
474 CHOA CHU KANG AVE 3,1.3787572,103.7386464
474 JURONG WEST ST 41,1.3480683,103.7240777
474 PASIR RIS DR 6,1.3752661,103.9569561
474 SEGAR RD,1.3885285,103.7724115
474 SEMBAWANG DR,1.4508239,103.816577
475 ANG MO KIO AVE 10,1.362694,103.8566124
475 JURONG WEST ST 41,1.3480631,103.7249828
475 PASIR RIS DR 6,1.3751425,103.9572993
475 SEGAR RD,1.3889679,103.7725021
475 SEMBAWANG DR,1.4509133,103.8169619
475A UPP SERANGOON CRES,1.3762625,103.9003069
475B UPP SERANGOON CRES,1.376209,103.9000619
475C UPP SERANGOON CRES,1.3754302,103.9000117
475D UPP SERANGOON CRES,1.3751631,103.9003975
476 ANG MO KIO AVE 10,1.3624185,103.8576169
476 JURONG WEST ST 41,1.3476652,103.7241229
476 PASIR RIS DR 6,1.3752438,103.9582605
476 SEGAR RD,1.3890201,103.7729774
476 SEMBAWANG DR,1.4515191,103.8169393
476 TAMPINES ST 44,1.3609346,103.9534205
476A CHOA CHU KANG AVE 5,1.3765471,103.7380516
476A UPP SERANGOON VIEW,1.3767521,103.9040981
476B CHOA CHU KANG AVE 5,1.3770204,103.7377197
476B UPP SERANGOON VIEW,1.3773564,103.9042263
476C CHOA CHU KANG AVE 5,1.3773376,103.7379418
